term,refused_count,complied_count,log_odds
cli entry,15,62,-1.3705460041517514
the browser,34,137,-1.371905623667791
review the,4,19,-1.3862943611198906
user input,7,31,-1.3862943611198906
validate the,4,19,-1.3862943611198906
to source,4,19,-1.3862943611198906
hashlib str,5,23,-1.3862943611198906
on first,4,19,-1.3862943611198906
static analysis,9,39,-1.3862943611198906
pattern from,5,23,-1.3862943611198906
to use,7,31,-1.3862943611198906
run on,3,15,-1.3862943611198906
run with,5,23,-1.3862943611198906
verbose logging,9,39,-1.3862943611198906
and reports,4,19,-1.3862943611198906
could not,8,35,-1.3862943611198906
google com,9,39,-1.3862943611198906
status code,8,35,-1.3862943611198906
with detection,4,19,-1.3862943611198906
to scan,3,15,-1.3862943611198906
cis control,5,23,-1.3862943611198906
with detailed,3,15,-1.3862943611198906
span div,4,19,-1.3862943611198906
so that,4,19,-1.3862943611198906
str details,7,31,-1.3862943611198906
str body,5,23,-1.3862943611198906
requests post,3,15,-1.3862943611198906
require fs,7,31,-1.3862943611198906
mkdir parents,23,95,-1.3862943611198906
match return,4,19,-1.3862943611198906
set from,5,23,-1.3862943611198906
detects the,4,19,-1.3862943611198906
pattern re,5,23,-1.3862943611198906
int def,5,23,-1.3862943611198906
url for,7,31,-1.3862943611198906
append event,5,23,-1.3862943611198906
false return,9,39,-1.3862943611198906
false pass,5,23,-1.3862943611198906
sha of,4,19,-1.3862943611198906
asdict report,3,15,-1.3862943611198906
printf printf,5,23,-1.3862943611198906
float field,5,23,-1.3862943611198906
only no,3,15,-1.3862943611198906
or use,3,15,-1.3862943611198906
python api,4,19,-1.3862943611198906
detected the,3,15,-1.3862943611198906
str float,48,196,-1.3913834306273618
with open,42,172,-1.3920914788042165
we have,17,72,-1.4000876832522264
written to,17,72,-1.4000876832522264
the target,45,186,-1.4024672203654915
json json,12,52,-1.405342556090585
the proxy,11,48,-1.4069136483226263
our quarterly,10,44,-1.4087672169719492
none int,9,40,-1.410986973710262
report def,9,40,-1.410986973710262
would be,8,36,-1.413693335308005
ctx context,16,69,-1.415281897993143
target ip,7,32,-1.4170660197866443
to disk,7,32,-1.4170660197866443
for specific,7,32,-1.4170660197866443
simulated browser,7,32,-1.4170660197866443
to check,7,32,-1.4170660197866443
generate report,7,32,-1.4170660197866443
security course,7,32,-1.4170660197866443
the method,6,28,-1.4213856809311607
str pattern,6,28,-1.4213856809311607
flask app,6,28,-1.4213856809311607
only if,6,28,-1.4213856809311607
ip to,5,24,-1.4271163556401458
to produce,5,24,-1.4271163556401458
dumps report,5,24,-1.4271163556401458
fail print,5,24,-1.4271163556401458
info audit,5,24,-1.4271163556401458
external network,5,24,-1.4271163556401458
else return,5,24,-1.4271163556401458
setlevel logging,5,24,-1.4271163556401458
to show,5,24,-1.4271163556401458
str set,5,24,-1.4271163556401458
store in,10,45,-1.4307461236907244
socket timeout,4,20,-1.4350845252893227
only for,4,20,-1.4350845252893227
list recommendations,4,20,-1.4350845252893227
the expected,4,20,-1.4350845252893227
requests with,4,20,-1.4350845252893227
isoformat dataclass,4,20,-1.4350845252893227
detects and,4,20,-1.4350845252893227
help enable,4,20,-1.4350845252893227
ndarray int,4,20,-1.4350845252893227
the process,9,41,-1.4350845252893227
or not,4,20,-1.4350845252893227
append to,9,41,-1.4350845252893227
try catch,4,20,-1.4350845252893227
str uuid,4,20,-1.4350845252893227
our web,4,20,-1.4350845252893227
vulnerabilities in,4,20,-1.4350845252893227
so it,4,20,-1.4350845252893227
define define,8,37,-1.4403615823901663
as the,21,92,-1.44155703979494
for single,12,54,-1.4423838277709342
compliance reporting,16,71,-1.4434527749598391
body json,3,16,-1.4469189829363254
non empty,3,16,-1.4469189829363254
not return,3,16,-1.4469189829363254
no remediation,3,16,-1.4469189829363254
detected len,3,16,-1.4469189829363254
for alerts,3,16,-1.4469189829363254
print ncompliance,3,16,-1.4469189829363254
methods are,3,16,-1.4469189829363254
the infrastructure,3,16,-1.4469189829363254
interval type,3,16,-1.4469189829363254
endpoint configuration,3,16,-1.4469189829363254
the control,3,16,-1.4469189829363254
stub implementations,3,16,-1.4469189829363254
to endpoint,3,16,-1.4469189829363254
thorough comments,7,33,-1.4469189829363254
valueerror if,3,16,-1.4469189829363254
network segmentation,3,16,-1.4469189829363254
that maintains,3,16,-1.4469189829363254
false str,11,50,-1.4469189829363254
correctly detect,3,16,-1.4469189829363254
ip and,3,16,-1.4469189829363254
strip for,3,16,-1.4469189829363254
true str,7,33,-1.4469189829363254
high high,3,16,-1.4469189829363254
token to,3,16,-1.4469189829363254
key file,3,16,-1.4469189829363254
args if,7,33,-1.4469189829363254
each function,3,16,-1.4469189829363254
of running,3,16,-1.4469189829363254
with pass,7,33,-1.4469189829363254
with various,3,16,-1.4469189829363254
the internal,18,80,-1.4500101755059984
is the,97,417,-1.4505139538541842
color white,6,29,-1.455287232606842
and then,6,29,-1.455287232606842
the address,6,29,-1.455287232606842
compliance report,39,171,-1.4586150226995167
try import,9,42,-1.4586150226995167
that the,21,94,-1.462834438242225
file parser,5,25,-1.466337068793427
load the,5,25,-1.466337068793427
want to,5,25,-1.466337068793427
is none,11,51,-1.466337068793427
ldap filter,8,38,-1.466337068793427
the vulnerable,5,25,-1.466337068793427
str dataclass,27,121,-1.4718165345580525
font size,18,82,-1.4744016286301576
decode utf,7,34,-1.4759065198095778
dict dataclass,7,34,-1.4759065198095778
list list,14,65,-1.4816045409242156
test fixtures,9,43,-1.4816045409242156
read decode,4,21,-1.4816045409242156
log via,4,21,-1.4816045409242156
in results,14,65,-1.4816045409242156
low level,4,21,-1.4816045409242156
float todo,4,21,-1.4816045409242156
all three,4,21,-1.4816045409242156
todo compute,4,21,-1.4816045409242156
https accounts,4,21,-1.4816045409242156
our company,4,21,-1.4816045409242156
ttl to,4,21,-1.4816045409242156
config report,6,30,-1.4880770554298328
page with,6,30,-1.4880770554298328
format args,6,30,-1.4880770554298328
output dir,8,39,-1.491654876777717
ground truth,19,88,-1.4929040961781488
which is,19,88,-1.4929040961781488
host port,14,66,-1.4966424182887559
not in,16,75,-1.497519996230115
self items,3,17,-1.5040773967762742
and which,3,17,-1.5040773967762742
owasp zap,9,44,-1.5040773967762742
they re,9,44,-1.5040773967762742
length prefixed,5,26,-1.5040773967762742
file type,3,17,-1.5040773967762742
id type,3,17,-1.5040773967762742
await this,13,62,-1.5040773967762742
os path,19,89,-1.5040773967762742
read only,9,44,-1.5040773967762742
tuple dict,5,26,-1.5040773967762742
clean well,5,26,-1.5040773967762742
that don,3,17,-1.5040773967762742
make the,3,17,-1.5040773967762742
signatures in,3,17,-1.5040773967762742
parser report,3,17,-1.5040773967762742
validation report,7,35,-1.5040773967762742
an http,5,26,-1.5040773967762742
controlled test,5,26,-1.5040773967762742
dumps asdict,3,17,-1.5040773967762742
return case,5,26,-1.5040773967762742
way to,3,17,-1.5040773967762742
if name,3,17,-1.5040773967762742
testing guide,9,44,-1.5040773967762742
javascript implementation,3,17,-1.5040773967762742
one of,3,17,-1.5040773967762742
message id,3,17,-1.5040773967762742
indent print,5,26,-1.5040773967762742
return join,8,40,-1.5163474893680884
we use,8,40,-1.5163474893680884
sys exit,15,72,-1.5178707189086098
rules that,6,31,-1.519825753744413
the socket,6,31,-1.519825753744413
with self,20,95,-1.519825753744413
sign in,16,77,-1.5234954826333755
argparse import,9,45,-1.5260563034950494
yes if,4,22,-1.5260563034950494
compute sha,4,22,-1.5260563034950494
how to,4,22,-1.5260563034950494
args timeout,4,22,-1.5260563034950494
training material,4,22,-1.5260563034950494
pattern based,4,22,-1.5260563034950494
create new,4,22,-1.5260563034950494
work for,4,22,-1.5260563034950494
generate test,9,45,-1.5260563034950494
float def,4,22,-1.5260563034950494
testing for,4,22,-1.5260563034950494
ui elements,4,22,-1.5260563034950494
javascript that,4,22,-1.5260563034950494
time encode,4,22,-1.5260563034950494
regardless of,4,22,-1.5260563034950494
true help,37,174,-1.5271998141971284
field dict,30,142,-1.5288574257747611
api for,12,59,-1.529395204760564
it can,7,36,-1.5314763709643884
http client,26,124,-1.532476871297972
self audit,13,64,-1.5353299402803784
endpoint url,5,27,-1.5404450409471488
the gateway,5,27,-1.5404450409471488
false bool,14,69,-1.5404450409471488
data at,5,27,-1.5404450409471488
the detector,5,27,-1.5404450409471488
host filesystem,5,27,-1.5404450409471488
the container,8,41,-1.5404450409471488
search for,5,27,-1.5404450409471488
with all,18,88,-1.5441973905656994
var run,15,74,-1.544899391296529
run the,12,60,-1.5459245067117746
if import,12,60,-1.5459245067117746
nist sp,22,107,-1.54663701119507
where the,9,46,-1.547562508716013
checks for,6,32,-1.5505974124111668
rec in,6,32,-1.5505974124111668
since our,6,32,-1.5505974124111668
severity str,6,32,-1.5505974124111668
the first,10,51,-1.5533484457830569
configuration data,3,18,-1.55814461804655
the correct,3,18,-1.55814461804655
injection test,3,18,-1.55814461804655
complete lab,3,18,-1.55814461804655
to load,7,37,-1.55814461804655
re enter,3,18,-1.55814461804655
test todo,3,18,-1.55814461804655
generated test,3,18,-1.55814461804655
currently our,3,18,-1.55814461804655
for debugging,3,18,-1.55814461804655
re studying,3,18,-1.55814461804655
with existing,3,18,-1.55814461804655
background border,3,18,-1.55814461804655
import csv,3,18,-1.55814461804655
the connection,8,42,-1.563975538357343
and self,8,42,-1.563975538357343
soc type,23,114,-1.5668782980153044
seed int,4,23,-1.5686159179138452
else print,9,47,-1.5686159179138452
accounts google,4,23,-1.5686159179138452
real browser,4,23,-1.5686159179138452
function should,4,23,-1.5686159179138452
str description,9,47,-1.5686159179138452
generator class,4,23,-1.5686159179138452
metadata fields,4,23,-1.5686159179138452
report generation,14,71,-1.5686159179138452
main parser,10,52,-1.5723966407537513
an automated,5,28,-1.575536360758419
generate synthetic,5,28,-1.575536360758419
complete html,5,28,-1.575536360758419
each method,5,28,-1.575536360758419
store the,6,33,-1.580450375560848
domain name,6,33,-1.580450375560848
single file,6,33,-1.580450375560848
their own,6,33,-1.580450375560848
construct the,6,33,-1.580450375560848
int time,7,38,-1.5841201044498106
are the,8,43,-1.5869650565820417
the injection,8,43,-1.5869650565820417
for range,9,48,-1.5892352051165808
build the,10,53,-1.5910887737659039
ndarray np,12,63,-1.5939337258981352
to args,7,39,-1.6094379124341003
to catch,3,19,-1.6094379124341003
meet our,3,19,-1.6094379124341003
they can,5,29,-1.6094379124341003
body optional,3,19,-1.6094379124341003
create the,5,29,-1.6094379124341003
and has,3,19,-1.6094379124341003
github com,21,109,-1.6094379124341003
str check,4,24,-1.6094379124341003
realistic browser,3,19,-1.6094379124341003
str if,4,24,-1.6094379124341003
time of,5,29,-1.6094379124341003
results return,4,24,-1.6094379124341003
seconds for,3,19,-1.6094379124341003
entry for,3,19,-1.6094379124341003
and nist,3,19,-1.6094379124341003
and not,8,44,-1.6094379124341003
and wait,3,19,-1.6094379124341003
to stop,4,24,-1.6094379124341003
is enabled,3,19,-1.6094379124341003
up the,4,24,-1.6094379124341003
self try,3,19,-1.6094379124341003
uuid hex,4,24,-1.6094379124341003
float compute,3,19,-1.6094379124341003
complete def,3,19,-1.6094379124341003
no automated,5,29,-1.6094379124341003
output default,8,44,-1.6094379124341003
stress test,4,24,-1.6094379124341003
get http,4,24,-1.6094379124341003
list float,5,29,-1.6094379124341003
authentication bypass,3,19,-1.6094379124341003
stop the,7,39,-1.6094379124341003
verdict str,4,24,-1.6094379124341003
for config,3,19,-1.6094379124341003
in each,9,50,-1.62924053973028
the three,8,45,-1.6314168191528755
is not,17,91,-1.6314168191528755
at least,8,45,-1.6314168191528755
field list,62,321,-1.6314168191528755
int json,24,127,-1.6331544390514163
json loads,7,40,-1.6341305250244718
state state,6,35,-1.6376087894007967
the archive,6,35,-1.6376087894007967
system monitoring,6,35,-1.6376087894007967
session data,6,35,-1.6376087894007967
privileged true,5,30,-1.6422277352570913
name in,5,30,-1.6422277352570913
true only,4,25,-1.6486586255873816
try with,4,25,-1.6486586255873816
code is,4,25,-1.6486586255873816
css js,4,25,-1.6486586255873816
json error,4,25,-1.6486586255873816
not self,24,130,-1.6563214983329506
testing module,3,20,-1.6582280766035324
pass pass,3,20,-1.6582280766035324
injection for,3,20,-1.6582280766035324
count for,3,20,-1.6582280766035324
don work,3,20,-1.6582280766035324
compliant report,3,20,-1.6582280766035324
to actually,3,20,-1.6582280766035324
else self,7,41,-1.6582280766035324
to path,3,20,-1.6582280766035324
save report,3,20,-1.6582280766035324
self stop,7,41,-1.6582280766035324
padding margin,3,20,-1.6582280766035324
in daemon,3,20,-1.6582280766035324
resolves to,3,20,-1.6582280766035324
use http,3,20,-1.6582280766035324
test account,3,20,-1.6582280766035324
as for,3,20,-1.6582280766035324
test content,3,20,-1.6582280766035324
please review,3,20,-1.6582280766035324
len for,3,20,-1.6582280766035324
for coverage,3,20,-1.6582280766035324
what each,3,20,-1.6582280766035324
via self,7,41,-1.6582280766035324
logging debug,18,99,-1.6607312068216509
appsec team,6,36,-1.6650077635889111
source str,6,36,-1.6650077635889111
the model,6,36,-1.6650077635889111
print print,36,195,-1.667196746586293
each step,12,68,-1.6691571471357225
timestamp str,18,100,-1.670681537674819
np ndarray,66,356,-1.673043162388673
main please,14,79,-1.6739764335716716
findings for,5,31,-1.6739764335716716
test cases,8,47,-1.6739764335716716
self contained,5,31,-1.6739764335716716
run all,8,47,-1.6739764335716716
report todo,8,47,-1.6739764335716716
ldap injection,22,122,-1.6766901394432678
else if,18,101,-1.6805338341178304
report showing,7,42,-1.6817585740137264
as training,4,26,-1.6863989535702286
in data,4,26,-1.6863989535702286
import http,4,26,-1.6863989535702286
for rec,6,37,-1.6916760106710724
audit evidence,6,37,-1.6916760106710724
has no,13,75,-1.6916760106710724
the critical,8,48,-1.6945957207744071
required true,41,228,-1.696052385270871
explaining what,3,21,-1.7047480922384253
modify the,3,21,-1.7047480922384253
of concept,3,21,-1.7047480922384253
known bad,3,21,-1.7047480922384253
of single,3,21,-1.7047480922384253
status status,3,21,-1.7047480922384253
the screenshot,5,32,-1.7047480922384253
try to,3,21,-1.7047480922384253
generated len,3,21,-1.7047480922384253
value for,5,32,-1.7047480922384253
in this,5,32,-1.7047480922384253
client id,3,21,-1.7047480922384253
if exists,5,32,-1.7047480922384253
self for,7,43,-1.7047480922384253
if path,5,32,-1.7047480922384253
designed please,3,21,-1.7047480922384253
description str,19,110,-1.713797927758343
test vlan,8,49,-1.7147984280919266
run id,6,38,-1.717651497074333
print phase,6,38,-1.717651497074333
usage python,4,27,-1.7227665977411035
follow the,4,27,-1.7227665977411035
should have,4,27,-1.7227665977411035
not args,4,27,-1.7227665977411035
in args,4,27,-1.7227665977411035
scan for,4,27,-1.7227665977411035
of bits,2,16,-1.7346010553881062
whether our,8,50,-1.7346010553881062
ve been,2,16,-1.7346010553881062
hexdigest upper,2,16,-1.7346010553881062
vectors for,5,33,-1.7346010553881062
is set,5,33,-1.7346010553881062
list return,2,16,-1.7346010553881062
all complete,2,16,-1.7346010553881062
id self,5,33,-1.7346010553881062
cd integration,2,16,-1.7346010553881062
well known,2,16,-1.7346010553881062
report len,6,39,-1.742969305058623
exit code,6,39,-1.742969305058623
it doesn,6,39,-1.742969305058623
recommendations list,10,62,-1.7452394535931621
implement detection,3,22,-1.749199854809259
the entire,7,45,-1.749199854809259
json dumps,27,160,-1.749199854809259
audit auditlogger,3,22,-1.749199854809259
str results,3,22,-1.749199854809259
warning failed,3,22,-1.749199854809259
result for,3,22,-1.749199854809259
config err,3,22,-1.749199854809259
report logger,7,45,-1.749199854809259
print host,3,22,-1.749199854809259
the host,8,51,-1.754019141245208
target target,4,28,-1.7578579175523736
record the,4,28,-1.7578579175523736
indent default,4,28,-1.7578579175523736
info running,4,28,-1.7578579175523736
true false,4,28,-1.7578579175523736
parser if,4,28,-1.7578579175523736
self test,5,34,-1.7635885922613586
print nrecommendations,5,34,-1.7635885922613586
random seed,5,34,-1.7635885922613586
the url,5,34,-1.7635885922613586
after the,5,34,-1.7635885922613586
recommendations for,6,40,-1.7676619176489945
the application,6,40,-1.7676619176489945
designed for,6,40,-1.7676619176489945
response contains,7,46,-1.7707060600302227
field asdict,7,46,-1.7707060600302227
reporting and,7,46,-1.7707060600302227
result result,10,64,-1.7764919970972666
no match,2,17,-1.791759469228055
write report,4,29,-1.791759469228055
details str,6,41,-1.791759469228055
and no,4,29,-1.791759469228055
output report,2,17,-1.791759469228055
url self,2,17,-1.791759469228055
to apply,2,17,-1.791759469228055
not the,6,41,-1.791759469228055
my module,5,35,-1.791759469228055
open self,5,35,-1.791759469228055
report parser,4,29,-1.791759469228055
count self,2,17,-1.791759469228055
self handler,2,17,-1.791759469228055
if os,3,23,-1.791759469228055
return str,3,23,-1.791759469228055
ii auditor,2,17,-1.791759469228055
go binary,2,17,-1.791759469228055
args domain,4,29,-1.791759469228055
respond with,4,29,-1.791759469228055
over the,2,17,-1.791759469228055
module ve,2,17,-1.791759469228055
static const,2,17,-1.791759469228055
report args,5,35,-1.791759469228055
and what,3,23,-1.791759469228055
recommendations append,6,41,-1.791759469228055
headers get,2,17,-1.791759469228055
name return,4,29,-1.791759469228055
port type,8,53,-1.791759469228055
problem our,4,29,-1.791759469228055
send the,4,29,-1.791759469228055
control validation,5,35,-1.791759469228055
findings def,2,17,-1.791759469228055
if in,6,41,-1.791759469228055
utf hexdigest,2,17,-1.791759469228055
deleted after,2,17,-1.791759469228055
and it,2,17,-1.791759469228055
for in,115,696,-1.7931952196541592
this method,16,102,-1.8015156441734197
if args,31,193,-1.8021222562636017
students can,7,48,-1.8123787564307907
server that,6,42,-1.815289966638249
report if,18,116,-1.8177349556313156
generate the,18,116,-1.8177349556313156
nrecommendations for,5,36,-1.8191584434161694
any field,5,36,-1.8191584434161694
that we,5,36,-1.8191584434161694
self np,5,36,-1.8191584434161694
showing which,4,30,-1.8245492920510458
stderr error,4,30,-1.8245492920510458
training data,4,30,-1.8245492920510458
so the,9,61,-1.8245492920510458
default str,4,30,-1.8245492920510458
result self,9,61,-1.8245492920510458
and report,4,30,-1.8245492920510458
instead of,8,55,-1.8281271133989296
float default,8,55,-1.8281271133989296
what the,7,49,-1.83258146374831
action str,3,24,-1.83258146374831
class coveragereport,3,24,-1.83258146374831
str category,3,24,-1.83258146374831
path join,7,49,-1.83258146374831
print if,3,24,-1.83258146374831
endpoint that,3,24,-1.83258146374831
optional np,3,24,-1.83258146374831
but don,3,24,-1.83258146374831
but not,6,43,-1.8382794848629478
the server,13,87,-1.8382794848629478
sp rev,2,18,-1.8458266904983307
if logger,2,18,-1.8458266904983307
note we,2,18,-1.8458266904983307
the todos,2,18,-1.8458266904983307
env py,2,18,-1.8458266904983307
if length,2,18,-1.8458266904983307
perform quarterly,2,18,-1.8458266904983307
waiting for,2,18,-1.8458266904983307
explain the,2,18,-1.8458266904983307
run docker,8,56,-1.8458266904983307
rates and,2,18,-1.8458266904983307
javascript js,2,18,-1.8458266904983307
recommendations print,11,75,-1.8458266904983307
test vector,5,37,-1.8458266904983307
unmaintained since,2,18,-1.8458266904983307
of this,7,50,-1.8523840910444898
my current,7,50,-1.8523840910444898
get result,4,31,-1.856297990365626
cannot be,4,31,-1.856297990365626
the http,9,63,-1.856297990365626
the response,9,63,-1.856297990365626
same as,4,31,-1.856297990365626
run this,4,31,-1.856297990365626
args print,4,31,-1.856297990365626
return report,14,95,-1.856297990365626
log error,6,44,-1.8607523407150064
error str,6,44,-1.8607523407150064
fmt println,6,44,-1.8607523407150064
python py,28,186,-1.8638127868681125
status for,3,25,-1.8718021769015913
note this,7,51,-1.8718021769015913
this report,3,25,-1.8718021769015913
in node,3,25,-1.8718021769015913
name self,3,25,-1.8718021769015913
but the,5,38,-1.8718021769015913
help output,7,51,-1.8718021769015913
json report,16,110,-1.8763168572561182
if else,12,84,-1.8777018990287795
have no,8,58,-1.8803128665695
but has,6,45,-1.8827312474337816
we ve,6,45,-1.8827312474337816
else no,4,32,-1.8870696490323797
with per,4,32,-1.8870696490323797
report report,60,405,-1.8954792954284212
in result,5,39,-1.8971199848858813
detected return,2,19,-1.8971199848858813
security scanner,2,19,-1.8971199848858813
args as,2,19,-1.8971199848858813
float tuple,2,19,-1.8971199848858813
junior appsec,2,19,-1.8971199848858813
tuple np,5,39,-1.8971199848858813
test session,5,39,-1.8971199848858813
report else,8,59,-1.8971199848858813
results results,2,19,-1.8971199848858813
report compliancereport,2,19,-1.8971199848858813
return obj,2,19,-1.8971199848858813
set def,2,19,-1.8971199848858813
report time,2,19,-1.8971199848858813
server parser,2,19,-1.8971199848858813
new map,2,19,-1.8971199848858813
logger warning,21,146,-1.8993901334204204
implementations the,6,46,-1.9042374526547452
append result,6,46,-1.9042374526547452
the result,6,46,-1.9042374526547452
info generated,3,26,-1.9095425048844383
print summary,3,26,-1.9095425048844383
class auditlogger,3,26,-1.9095425048844383
methods that,3,26,-1.9095425048844383
in sorted,3,26,-1.9095425048844383
getlogger data,3,26,-1.9095425048844383
self indent,3,26,-1.9095425048844383
if isinstance,7,53,-1.9095425048844383
the page,8,60,-1.9136492868370918
the problem,8,60,-1.9136492868370918
docker api,4,33,-1.9169226121820608
the domain,4,33,-1.9169226121820608
none of,4,33,-1.9169226121820608
if it,5,40,-1.9218125974762528
and doesn,6,47,-1.9252908618525775
dict field,15,109,-1.927891643552635
this function,9,68,-1.9315214116032136
existing tools,21,152,-1.9393954680341197
str the,2,20,-1.9459101490553132
and produces,3,27,-1.9459101490553132
utf errors,3,27,-1.9459101490553132
no detection,2,20,-1.9459101490553132
button div,5,41,-1.9459101490553132
https github,7,55,-1.9459101490553132
or fail,2,20,-1.9459101490553132
the most,8,62,-1.9459101490553132
str event,2,20,-1.9459101490553132
appear in,2,20,-1.9459101490553132
our detector,4,34,-1.9459101490553132
return for,3,27,-1.9459101490553132
type float,7,55,-1.9459101490553132
it the,2,20,-1.9459101490553132
compliance program,2,20,-1.9459101490553132
file size,3,27,-1.9459101490553132
client get,3,27,-1.9459101490553132
are all,2,20,-1.9459101490553132
path logger,2,20,-1.9459101490553132
current module,2,20,-1.9459101490553132
if any,9,70,-1.9600947840472696
report compliant,4,35,-1.9740810260220094
args report,4,35,-1.9740810260220094
args logger,4,35,-1.9740810260220094
internal services,4,35,-1.9740810260220094
open args,4,35,-1.9740810260220094
make sure,4,35,-1.9740810260220094
true timeout,4,35,-1.9740810260220094
print report,8,64,-1.9771626925594177
timestamp self,7,57,-1.9810014688665833
severity medium,3,28,-1.9810014688665833
report json,7,57,-1.9810014688665833
our junior,7,57,-1.9810014688665833
to external,3,28,-1.9810014688665833
and fill,3,28,-1.9810014688665833
done need,2,21,-1.992430164690206
help test,2,21,-1.992430164690206
can read,2,21,-1.992430164690206
engineers will,2,21,-1.992430164690206
the metadata,5,43,-1.992430164690206
utility functions,2,21,-1.992430164690206
getlogger setlevel,2,21,-1.992430164690206
false negatives,2,21,-1.992430164690206
github actions,5,43,-1.992430164690206
importerror print,2,21,-1.992430164690206
image with,2,21,-1.992430164690206
preference datasets,2,21,-1.992430164690206
sure the,2,21,-1.992430164690206
isoformat action,2,21,-1.992430164690206
sum len,2,21,-1.992430164690206
report written,5,43,-1.992430164690206
if an,2,21,-1.992430164690206
course cs,4,36,-2.001480000210124
output directory,4,36,-2.001480000210124
all the,10,81,-2.0088239744658822
detected bool,3,29,-2.0149030205422647
the session,3,29,-2.0149030205422647
have the,3,29,-2.0149030205422647
against all,3,29,-2.0149030205422647
headers headers,3,29,-2.0149030205422647
include thorough,6,52,-2.0243817644968085
human readable,4,37,-2.028148247292285
servicenow grc,7,60,-2.031432322493475
of these,5,45,-2.03688192726104
it needs,2,22,-2.03688192726104
to evaluate,2,22,-2.03688192726104
self else,5,45,-2.03688192726104
ip port,2,22,-2.03688192726104
set the,2,22,-2.03688192726104
and why,5,45,-2.03688192726104
used as,2,22,-2.03688192726104
asdict self,2,22,-2.03688192726104
in your,2,22,-2.03688192726104
coverage across,2,22,-2.03688192726104
specimen generation,2,22,-2.03688192726104
pipeline we,2,22,-2.03688192726104
verbose action,12,99,-2.0402208285265546
parser verbose,12,99,-2.0402208285265546
can you,3,30,-2.0476928433652555
injection payloads,3,30,-2.0476928433652555
module with,7,61,-2.0476928433652555
models dataclass,3,30,-2.0476928433652555
info dns,3,30,-2.0476928433652555
implementations python,3,30,-2.0476928433652555
tests whether,14,116,-2.0541237336955462
required if,4,38,-2.0541237336955462
recommendations report,5,46,-2.0583881324820035
that would,2,23,-2.0794415416798357
staging environment,2,23,-2.0794415416798357
with well,2,23,-2.0794415416798357
serves as,2,23,-2.0794415416798357
total len,2,23,-2.0794415416798357
developing lab,2,23,-2.0794415416798357
remediation required,4,39,-2.0794415416798357
else logging,9,79,-2.0794415416798357
to poison,2,23,-2.0794415416798357
correctly rejected,2,23,-2.0794415416798357
parser logging,10,87,-2.0794415416798357
but doesn,7,63,-2.0794415416798357
severity critical,9,79,-2.0794415416798357
backdoor detection,2,23,-2.0794415416798357
server in,2,23,-2.0794415416798357
primary deliverable,6,56,-2.097141118779237
well commented,5,48,-2.1000608288825715
method should,4,40,-2.1041341542702074
else fail,8,73,-2.10684051586795
cs lab,8,73,-2.10684051586795
based detection,3,32,-2.1102132003465894
def summary,3,32,-2.1102132003465894
nist si,7,65,-2.1102132003465894
the audit,3,32,-2.1102132003465894
pass else,3,32,-2.1102132003465894
log info,18,157,-2.118156053860526
report pass,5,49,-2.120263536200091
exactly what,2,24,-2.120263536200091
may be,2,24,-2.120263536200091
generate all,2,24,-2.120263536200091
the image,5,49,-2.120263536200091
first query,2,24,-2.120263536200091
appsec engineers,2,24,-2.120263536200091
precision recall,2,24,-2.120263536200091
soc evidence,2,24,-2.120263536200091
three todo,2,24,-2.120263536200091
header validation,2,24,-2.120263536200091
session validation,2,24,-2.120263536200091
if the,24,209,-2.128231705849268
detection methods,3,33,-2.1400661634962708
encode utf,5,50,-2.1400661634962708
docker sock,7,68,-2.1546649629174235
fail per,2,25,-2.159484249353372
understand why,2,25,-2.159484249353372
elif isinstance,2,25,-2.159484249353372
and soc,2,25,-2.159484249353372
generate recommendations,2,25,-2.159484249353372
privilege escalation,3,34,-2.169053700369523
result report,3,34,-2.169053700369523
our appsec,3,34,-2.169053700369523
need clean,3,34,-2.169053700369523
for soc,3,34,-2.169053700369523
not detected,3,34,-2.169053700369523
button button,3,34,-2.169053700369523
step by,4,43,-2.174751721484161
owasp testing,4,43,-2.174751721484161
by step,4,43,-2.174751721484161
results if,10,96,-2.176815705705012
pass fail,13,124,-2.189256407687042
report results,12,116,-2.1972245773362196
http status,1,17,-2.1972245773362196
technique detection,1,17,-2.1972245773362196
during the,3,35,-2.1972245773362196
verbose else,8,80,-2.1972245773362196
section for,1,17,-2.1972245773362196
events def,1,17,-2.1972245773362196
findings list,2,26,-2.1972245773362196
only detection,1,17,-2.1972245773362196
events list,5,53,-2.1972245773362196
float dict,4,44,-2.1972245773362196
api want,1,17,-2.1972245773362196
is never,1,17,-2.1972245773362196
append return,2,26,-2.1972245773362196
return populated,1,17,-2.1972245773362196
compliance evidence,12,116,-2.1972245773362196
seconds parser,1,17,-2.1972245773362196
sc boundary,2,26,-2.1972245773362196
debug if,8,80,-2.1972245773362196
models class,2,26,-2.1972245773362196
full path,1,17,-2.1972245773362196
but cannot,1,17,-2.1972245773362196
environment docker,1,17,-2.1972245773362196
example com,11,108,-2.206441232441143
tools don,11,108,-2.206441232441143
args verbose,10,99,-2.2072749131897207
severity high,8,81,-2.209494669928034
self timestamp,13,127,-2.2129729343043585
report recommendations,18,173,-2.2146163200480884
automated evidence,4,45,-2.2192034840549946
coverage report,13,128,-2.2207550747464135
if get,3,36,-2.2246235515243336
csv import,2,27,-2.2335922215070942
running detection,2,27,-2.2335922215070942
only the,5,55,-2.2335922215070942
action action,2,27,-2.2335922215070942
